CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
11829,KMP 361,KMP,LS,Türk MzğndeFrmBilg.ve Çzmlme I,,"Gözde Çolakoğlu Sarı , / Orkun Zafer Özgelen",TMB | TMB,Pazartesi | Salı,13:30/15:29 | 09:30/10:29,,25,0,,MUZ_LS,,
11831,KMP 197,KMP,LS,Konturpuan-Füg I,,Ayhan Gunca,TMB,Çarşamba,10:30/12:29,,25,0,,"CAB_LS, CEB_LS, MTR_LS",,
11832,KMP 293,KMP,LS,Armoni I,,Recep Gül,TMB,Perşembe,13:30/15:29,,40,0,,"CAB_LS, CEB_LS, MTR_LS",,
11834,KMP 113,KMP,LS,Klasik Armoni I,,Mehmet Özkan,TMB,Çarşamba,10:30/12:29,,10,0,,KMP_LS,,
11835,KMP 195,KMP,LS,Form Bilgisi I,,Recep Gül,TMB,Perşembe,08:30/10:29,,25,0,,"CAB_LS, CEB_LS, MTR_LS, SES_LS",,
11836,KMP 115,KMP,LS,Müzik Formları I,,Ayhan Gunca,TMB,Salı,10:30/12:29,,10,0,,"BST_LS, KMP_LS",,
11837,KMP 101,KMP,LS,Kompozisyon I,,Eray Altınbüken,TMB,Pazartesi,08:30/10:29,,10,0,,"BST_LS, KMP_LS",,
11838,KMP 201,KMP,LS,Kompozisyon III,,Eray Altınbüken,TMB | TMB,Pazartesi | Salı,10:30/12:29 | 13:30/15:29,,5,0,,"BST_LS, KMP_LS",,
11839,KMP 203,KMP,LS,Türk Müziği Literatürü I,,Neşe Yeşim Altınel Çoban,TMB,Pazartesi,08:30/10:29,,5,0,,"BST_LS, KMP_LS",,
11840,KMP 205,KMP,LS,Kontrpuan- Füg I,,Eray Altınbüken,TMB,Salı,15:30/17:29,,5,0,,"BST_LS, KMP_LS",,
11842,KMP 307,KMP,LS,Prozodi,,Neşe Yeşim Altınel Çoban,TMB,Perşembe,13:30/15:29,,10,0,,"BST_LS, KMP_LS",,
11843,KMP 305,KMP,LS,Koro Şefliği I,,Ayhan Gunca,TMB,Salı,13:30/15:29,,5,0,,"BST_LS, KMP_LS",,
